id,year,month,official_id,title,company,director,result,province,type,summary,source,,
2020-12-63,2020,12,影剧备字〔2021〕第785号,大航海,陕西广电影视文化产业发展有限公司,邹佩君,同意拍摄,陕西省,故事影片,本片以郑和下西洋为蓝本，描写了郑和如何智取海盗陈祖义的故事。整部剧情有敌我双方的斗智斗勇，也有同伴之间的友爱互助。不仅体现出海战的惊心动魄，同时也展现出大明盛世中，众儿女保家卫国的情怀与担当。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-64,2020,12,影剧备字〔2021〕第778号,小镇发明家,陕西好故事影视文化传媒有限公司,戴庆辉,同意拍摄,陕西省,故事影片,福宝镇上的王小乐热爱发明，却被众人视为“不务正业”。凭借“失恋振作神器”，王小乐意外成为网红发明家。名利面前，王小乐迷失自我。最终在女老师林芳芳等人的帮助下，王小乐再次寻回初心。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-65,2020,12,影剧备字〔2021〕第712号,五季,陕西龙眼影视文化传播有限公司,高立言,同意拍摄,陕西省,故事影片,讲述长安派黎氏太极拳传承人黎霓裳与青年摇滚音乐人唐塑柏，在年少时，因为太极拳结下不解之缘，多年后二人再次重逢，并将发扬太极拳这一中华传统武术作为梦想而奋斗，并在奋斗过程中，深度自我认识，完成人生蜕变。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-66,2020,12,影剧备字〔2021〕第742号,西沟的春天,陕西桃花铺影视文化传播有限公司,刘颖,同意拍摄,陕西省,故事影片,某县干部李伟被派到秦岭深山里的一个叫做大西沟村的贫困村担任第一书记，他来到村里之后认识了返乡创业的大学生杜红光，两人在农村产业致富上寻找新思路的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-67,2020,12,影剧备字〔2021〕第744号,爱在莲花盛开时,陕西桃花铺影视文化传播有限公司,陈非,同意拍摄,陕西省,故事影片,在城里打工的伊莎准备去澳门发展，却因丢失了个人证件不能出境，与从澳门来到内地的程壁相遇在同一辆大巴上，两人一同回到了江家寨，不仅修复了爷爷的池塘，也改变了村寨的面貌。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-68,2020,12,影剧备字〔2021〕第786号,生死交锋,"陕西西影数码传媒科技有限责任公司
北京佰乐传媒有限公司",张墨吟,同意拍摄,陕西省,故事影片,年轻的缉毒警陈正化名陈彪，经其上级——缉毒队长江海的批准后，卧底至制毒团伙中。面对毒贩的各种考验和危机，陈正坚守信念，同时在江海的帮助下一次次化险为夷。最终二人里应外合，成功摧毁制毒团伙。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-69,2020,12,影剧备字〔2021〕第735号,爱情原本的模样,陕西有财影视传媒有限公司,杨婕,同意拍摄,陕西省,故事影片,商业精英，顾家好男人郑秋白突然提出跟妻子魏然离婚，并很快蜕变成一个中年油腻男，郑秋白遇到喜欢自己苏沫后拒绝了苏沫的表白，最终苏沫跟魏然得知了郑秋白离婚的真相，也明白了爱情真正的模样就是一切为家人着想。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-70,2020,12,影剧备字〔2021〕第808号,一个女人的江湖,"陕西宇晅影视文化传媒有限公司
陕西宇晅影视文化传媒有限公司
安徽鑫美广告传媒有限公司",胡甜,同意拍摄,陕西省,故事影片,明朝中叶，大太监刘崇通敌卖国，残害忠良，侠女颜如玉与书生宋绍得到其叛国书信后，遭到追杀，而奉命调查驿使命案的江枫扬亦被牵连其中。为彻底扳倒刘崇，三人联手与刘崇及其同伙（走狗）展开生死决战。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-71,2020,12,影剧备字〔2021〕第776号,原告是头牛,铜川北江影业有限公司,王堯晖,同意拍摄,陕西省,故事影片,一位老人代表自己饲养的母牛将害死母牛孩子的凶手告至村委会，经各方调解，开展了一场给母牛相亲的闹剧，最终老人与母牛都得到了满意的结果。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-72,2020,12,影剧备字〔2021〕第736号,竹林奇谭,西安百看影视文化传媒有限公司,杨岩,同意拍摄,陕西省,故事影片,三国魏，为了不作司马昭的帮凶，七贤躲避竹林，以酒色放纵。昭惧怕七贤士，借故杀了嵇康。七贤士为了救嵇康，答应作官。嵇康被害，刘伶日日醉饮，阮籍更是大醉60日。七贤士不愿同流合污的清高气节，为世人称道。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-73,2020,12,影剧备字〔2021〕第809号,你的万水千山,"西安汉武影视文化有限公司
西安汉武影视文化有限公司",杨玉川,同意拍摄,陕西省,故事影片,导游小姐伊依前往古城寻找不辞而别的未婚夫吴昊，几番波折，二人再次相见，方知彼此的良苦用心。吴昊是因意外事故负债累累，不愿拖累伊依，方设此局。最终互相理解，有情人终成眷属。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-74,2020,12,影剧备字〔2021〕第810号,“缝纫机”的使命,西安汉武影视文化有限公司,杨玉川,同意拍摄,陕西省,故事影片,三十多岁的农村小伙冯仁吉立志要为村里留守儿童开个免费书院，帮助孩子们更好的学习和成长。于是，他顶着压力，任凭嘲讽，到处收集旧书，求人帮忙，最终克服了种种困难，建成农村书院并实现自我的人生价值。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-75,2020,12,影剧备字〔2021〕第784号,棣花之恋,西安画之梦文化艺术传播有限公司,杜乔伟,同意拍摄,陕西省,故事影片,影片以商洛市丹凤县棣花古镇为故事发生地，讲述了50年时空变换下的两对男女动人的爱情故事。两对恋人皆因棣花古镇结缘，却在不同的时代背景下，有着不一样的结果。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-76,2020,12,影剧备字〔2021〕第780号,雪在烧,西安吉瑞影视文化传播有限公司,殷诗华,同意拍摄,陕西省,故事影片,皖南事变后，一大批新四军将士被囚于茅家岭监狱。舒怡是背亲向疏的异类分子，经营狱中书店和印刷厂，赚得盆满钵满。狱中出现“内鬼”，舒怡成为大家的眼中钉，备受凌辱。最后她设计揭穿奸细，为暴动成功奠定了基础。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-77,2020,12,影剧备字〔2021〕第781号,雨花魂,西安吉瑞影视文化传播有限公司,裘文思,同意拍摄,陕西省,故事影片,《雨花魂》是根据雨花台烈士事迹而创作。通过一位17岁革命者的父亲，辗转千里，艰辛寻找儿子未果，却目睹了无数青年男女为信仰，慷慨赴死！由此理解了儿子放弃学业，投身革命，为信仰献身，为国为民的意义！,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-78,2020,12,影剧备字〔2021〕第806号,鸽子归来是黄昏,西安梦蝶影业有限公司,王宗昌,同意拍摄,陕西省,故事影片,电影《鸽子归来是黄昏》是一个文艺片，诗性电影，当代二婚题材，极具西安特色，主要讲述了一个带着孩子的出租车司机马卫东与一个留学归来却有婚史的大学女博士之间因为鸽子产生的一些爱情火花。呼唤真善美。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-79,2020,12,影剧备字〔2021〕第807号,大石山里有个家,西安梦行者影视文化传播有限公司,"范若舟
张诗雪
张天宇",同意拍摄,陕西省,故事影片,小黑兄妹被寄养在大伯家，父母在外打工。因为惹祸被大伯训斥，他负气带妹妹去找父母，结果误入大山深处。和巡山员老方的不期而遇，让两个孩子感受到缺失已久的爱。孩子的信任和纯真，也让老方渐渐走出了过去的阴影。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-80,2020,12,影剧备字〔2021〕第746号,如歌,"西安识君影视文化有限公司
西安识君影视文化有限公司","杨晓雯
吕军",同意拍摄,陕西省,故事影片,本故事围绕一个长达半个世纪的师生情展开，讲述了两位受到老师帮助的学生反哺报恩的故事。故事讲述了高华和方军将初中老师华敏视为亲生母亲，回馈报恩老师的感人故事，他们用爱绘制了一幅绚丽多彩的人生风景线。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-81,2020,12,影剧备字〔2021〕第777号,杀出重围·反叛者,西安苏禾影业有限公司,李冰洁,同意拍摄,陕西省,故事影片,未来现实世界的一对落魄兄弟为摆脱生存困境，进入一个大型沉浸式游戏乐园，挑战赏金任务，经历从现实环境到虚拟游戏的角色转变，在虚幻游戏中被迫卷入一场蓄谋已久的阴谋战争，经历背叛与救赎，最终获得成长。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-82,2020,12,影剧备字〔2021〕第745号,爱在秦岭深处,西安吾逸时代文化传媒有限公司,张飞鸿,同意拍摄,陕西省,故事影片,刚参加完高考的周瑶瑶因为志愿填报和爸爸周志坚发生矛盾而烦恼，回到秦岭老家和护林员爷爷相处了一个暑假，在爷爷的开导下慢慢解开心结，决定坚持自己的理想，选择了自己爱好的专业。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-83,2020,12,影剧备字〔2021〕第782号,你的世界，我的眼,西咸新区传朗影视传媒有限公司,叶宏涛,同意拍摄,陕西省,故事影片,因先天的神经纤维瘤，左腿被高位截肢的顾晨晨与在回家半途中不幸出车祸，导致视网膜神经受损，从此失明的青年导演杨刚，因说电影相识，因认清自我相爱的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-84,2020,12,影剧备字〔2021〕第795号,麦济苍生,杨凌农科影业有限公司,强小路,同意拍摄,陕西省,故事影片,公益电影《麦济苍生》根据赵洪璋先生生平事迹创作而成，影片再现了赵洪章先生自强不息的奋斗历程，深切缅怀赵洪璋先生的丰功伟绩，弘扬他的科学精神，激励更多的青年学子为我国农业科学发展做出新的贡献。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-85,2020,12,影剧备字〔2021〕第792号,精疲力尽,工厂大门影业（上海）有限公司,康春雷,同意拍摄,上海市,故事影片,电影《永安镇故事集》剧组入住拍摄地，给这个原本宁静的地方带来一丝波澜。然而波澜过后，一切又重归宁静。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-86,2020,12,影剧备字〔2021〕第711号,奇迹年代,"坏猴子（上海）文化传播有限公司
上海梦将军影业有限公司","周楚岑
钟伟
韩晗
修梦迪
文牧野",同意拍摄,上海市,故事影片,二十岁的景浩独自带着年幼的妹妹来到深圳生活，兄妹俩生活温馨却拮据。机缘巧合之下，景浩得到了一个机会，本以为美好生活即将来临，却不料遭遇重创。凭借着愚公移山般的坚持不懈，景浩顽强奋斗，最终获得成功。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-87,2020,12,影剧备字〔2021〕第761号,一个女人,"上海等道影视文化有限公司
上海思鸣影视工作室
上海等道影视文化有限公司",严励成,同意拍摄,上海市,故事影片,一个在海外生活的中国女人苏晴，在丈夫张诺维出车祸成为植物人后的700天内，备受各种生活煎熬，经过艰难的精神历程和心路选择，终于下定决心回国生活。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-88,2020,12,影剧备字〔2021〕第769号,夜郎湖,上海鸿文影业有限公司,郭凯,同意拍摄,上海市,故事影片,民国探险家袁野３岁时跟父母外出考古，父母遭遇仇家所害，他被遗弃荒野，７岁时被著名考古学家文泫教授发现并收养栽培，成为考古学博士。他带着大学考古队在贵州山区的一座千年古墓里发现了已消失的夜郎古国的秘密。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-89,2020,12,影剧备字〔2021〕第793号,离婚大律师,"上海鸿文影业有限公司
上海鸿文影业有限公司",郭凯,同意拍摄,上海市,故事影片,青年大律师杨逍专打离婚官司，被誉为金牌打手，因案子打得太多导致他不相信爱情。在战胜一位以骗婚为目的的美女被告后，他遭到报复陷害，卷入到一场案件中，在好哥们和女同事的帮助下他化险为夷，回归幸福。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-90,2020,12,影剧备字〔2021〕第741号,离开你,上海猫眼影业有限公司,秦海燕,同意拍摄,上海市,故事影片,徐敏因起诉离婚结识菜鸟律师李小萌，并试图借助法律手段摆脱丈夫陈君水的骚扰，却为了孩子被迫妥协，深陷婚姻桎梏。在李小萌的辩护帮助下，徐敏艰难争取离婚，她的遭遇也最终被社会理解与正视。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
2020-12-91,2020,12,影剧备字〔2021〕第805号,相亲,上海思者影视文化传媒有限公司,邹明山,同意拍摄,上海市,故事影片,讲述的是外出务工青年成家过年回老家相亲，先后经过同学介绍、媒婆牵线和自主寻找相亲了三次，却因自身条件及家庭情况等原因最终均告失败的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2842.shtml,,
